shape_id,shape_layer,shape_bbox,owner,net,route_id,segment_key
m1_989,m1,"[4.7, 1.6825, 4.765, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_990,m1,"[4.7, 0.0325, 4.765, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_990,m1,"[4.7, 0.0325, 4.765, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_998,m1,"[4.315, 0.0, 4.38, 0.135]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_998,m1,"[4.315, 0.0, 4.38, 0.135]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_999,m1,"[4.315, 1.525, 4.38, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_999,m1,"[4.315, 1.525, 4.38, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_104,m2,"[45.32, 0.83, 45.455, 7.5275]",PARENT_INTEGRATION_ROUTER,WL0,WL0,source_bbox
m2_104,m2,"[45.32, 0.83, 45.455, 7.5275]",PARENT_INTEGRATION_ROUTER,WL0,WL0,source_m2_vertical_bbox
m2_104,m2,"[45.32, 0.83, 45.455, 7.5275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_104,m2,"[45.32, 0.83, 45.455, 7.5275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_105,m2,"[123.2625, 0.715, 123.3975, 7.5275]",PARENT_INTEGRATION_ROUTER,WL0,WL0,dest_m2_vertical_bbox
m2_106,m2,"[118.4625, 0.715, 118.5975, 0.85]",PARENT_INTEGRATION_ROUTER,WL0,WL0,dest_bbox
m2_106,m2,"[118.4625, 0.715, 118.5975, 0.85]",PARENT_INTEGRATION_ROUTER,WL0,WL0,dest_m2_landing_bbox
m2_115,m2,"[49.285, 0.83, 49.42, 8.2275]",PARENT_INTEGRATION_ROUTER,WL1,WL1,source_bbox
m2_115,m2,"[49.285, 0.83, 49.42, 8.2275]",PARENT_INTEGRATION_ROUTER,WL1,WL1,source_m2_vertical_bbox
m2_115,m2,"[49.285, 0.83, 49.42, 8.2275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_115,m2,"[49.285, 0.83, 49.42, 8.2275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_116,m2,"[122.9825, 2.28, 123.1175, 8.2275]",PARENT_INTEGRATION_ROUTER,WL1,WL1,dest_m2_vertical_bbox
m2_117,m2,"[118.4625, 2.28, 118.5975, 2.415]",PARENT_INTEGRATION_ROUTER,WL1,WL1,dest_bbox
m2_117,m2,"[118.4625, 2.28, 118.5975, 2.415]",PARENT_INTEGRATION_ROUTER,WL1,WL1,dest_m2_landing_bbox
m2_126,m2,"[53.25, 0.83, 53.385, 8.9275]",PARENT_INTEGRATION_ROUTER,WL2,WL2,source_bbox
m2_126,m2,"[53.25, 0.83, 53.385, 8.9275]",PARENT_INTEGRATION_ROUTER,WL2,WL2,source_m2_vertical_bbox
m2_126,m2,"[53.25, 0.83, 53.385, 8.9275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_126,m2,"[53.25, 0.83, 53.385, 8.9275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_127,m2,"[122.7025, 3.845, 122.8375, 8.9275]",PARENT_INTEGRATION_ROUTER,WL2,WL2,dest_m2_vertical_bbox
m2_128,m2,"[118.4625, 3.845, 118.5975, 3.98]",PARENT_INTEGRATION_ROUTER,WL2,WL2,dest_bbox
m2_128,m2,"[118.4625, 3.845, 118.5975, 3.98]",PARENT_INTEGRATION_ROUTER,WL2,WL2,dest_m2_landing_bbox
m2_137,m2,"[57.215, 0.83, 57.35, 9.6275]",PARENT_INTEGRATION_ROUTER,WL3,WL3,source_bbox
m2_137,m2,"[57.215, 0.83, 57.35, 9.6275]",PARENT_INTEGRATION_ROUTER,WL3,WL3,source_m2_vertical_bbox
m2_137,m2,"[57.215, 0.83, 57.35, 9.6275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_137,m2,"[57.215, 0.83, 57.35, 9.6275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_138,m2,"[122.4225, 5.41, 122.5575, 9.6275]",PARENT_INTEGRATION_ROUTER,WL3,WL3,dest_m2_vertical_bbox
m2_139,m2,"[118.4625, 5.41, 118.5975, 5.545]",PARENT_INTEGRATION_ROUTER,WL3,WL3,dest_bbox
m2_139,m2,"[118.4625, 5.41, 118.5975, 5.545]",PARENT_INTEGRATION_ROUTER,WL3,WL3,dest_m2_landing_bbox
m2_148,m2,"[61.18, 0.83, 61.315, 10.3275]",PARENT_INTEGRATION_ROUTER,WL4,WL4,source_bbox
m2_148,m2,"[61.18, 0.83, 61.315, 10.3275]",PARENT_INTEGRATION_ROUTER,WL4,WL4,source_m2_vertical_bbox
m2_148,m2,"[61.18, 0.83, 61.315, 10.3275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_148,m2,"[61.18, 0.83, 61.315, 10.3275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_149,m2,"[122.1425, 6.975, 122.2775, 10.3275]",PARENT_INTEGRATION_ROUTER,WL4,WL4,dest_m2_vertical_bbox
m2_150,m2,"[118.4625, 6.975, 118.5975, 7.11]",PARENT_INTEGRATION_ROUTER,WL4,WL4,dest_bbox
m2_150,m2,"[118.4625, 6.975, 118.5975, 7.11]",PARENT_INTEGRATION_ROUTER,WL4,WL4,dest_m2_landing_bbox
m2_159,m2,"[65.1475, 0.83, 65.28, 11.0275]",PARENT_INTEGRATION_ROUTER,WL5,WL5,source_bbox
m2_159,m2,"[65.1475, 0.83, 65.28, 11.0275]",PARENT_INTEGRATION_ROUTER,WL5,WL5,source_m2_vertical_bbox
m2_159,m2,"[65.1475, 0.83, 65.28, 11.0275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_159,m2,"[65.1475, 0.83, 65.28, 11.0275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_160,m2,"[121.8625, 8.54, 121.9975, 11.0275]",PARENT_INTEGRATION_ROUTER,WL5,WL5,dest_m2_vertical_bbox
m2_161,m2,"[118.4625, 8.54, 118.5975, 8.675]",PARENT_INTEGRATION_ROUTER,WL5,WL5,dest_bbox
m2_161,m2,"[118.4625, 8.54, 118.5975, 8.675]",PARENT_INTEGRATION_ROUTER,WL5,WL5,dest_m2_landing_bbox
m2_170,m2,"[69.11, 0.83, 69.245, 11.7275]",PARENT_INTEGRATION_ROUTER,WL6,WL6,source_bbox
m2_170,m2,"[69.11, 0.83, 69.245, 11.7275]",PARENT_INTEGRATION_ROUTER,WL6,WL6,source_m2_vertical_bbox
m2_170,m2,"[69.11, 0.83, 69.245, 11.7275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_170,m2,"[69.11, 0.83, 69.245, 11.7275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_171,m2,"[121.5825, 10.105, 121.7175, 11.7275]",PARENT_INTEGRATION_ROUTER,WL6,WL6,dest_m2_vertical_bbox
m2_172,m2,"[118.4625, 10.105, 118.5975, 10.24]",PARENT_INTEGRATION_ROUTER,WL6,WL6,dest_bbox
m2_172,m2,"[118.4625, 10.105, 118.5975, 10.24]",PARENT_INTEGRATION_ROUTER,WL6,WL6,dest_m2_landing_bbox
m2_181,m2,"[73.075, 0.83, 73.21, 12.4275]",PARENT_INTEGRATION_ROUTER,WL7,WL7,source_bbox
m2_181,m2,"[73.075, 0.83, 73.21, 12.4275]",PARENT_INTEGRATION_ROUTER,WL7,WL7,source_m2_vertical_bbox
m2_181,m2,"[73.075, 0.83, 73.21, 12.4275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_181,m2,"[73.075, 0.83, 73.21, 12.4275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_182,m2,"[121.3025, 11.67, 121.4375, 12.4275]",PARENT_INTEGRATION_ROUTER,WL7,WL7,dest_m2_vertical_bbox
m2_183,m2,"[118.4625, 11.67, 118.5975, 11.805]",PARENT_INTEGRATION_ROUTER,WL7,WL7,dest_bbox
m2_183,m2,"[118.4625, 11.67, 118.5975, 11.805]",PARENT_INTEGRATION_ROUTER,WL7,WL7,dest_m2_landing_bbox
m2_192,m2,"[84.32, 0.83, 84.455, 13.1275]",PARENT_INTEGRATION_ROUTER,WL8,WL8,source_bbox
m2_192,m2,"[84.32, 0.83, 84.455, 13.1275]",PARENT_INTEGRATION_ROUTER,WL8,WL8,source_m2_vertical_bbox
m2_192,m2,"[84.32, 0.83, 84.455, 13.1275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_192,m2,"[84.32, 0.83, 84.455, 13.1275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_193,m2,"[121.0225, 12.9925, 121.1575, 13.37]",PARENT_INTEGRATION_ROUTER,WL8,WL8,dest_m2_vertical_bbox
m2_194,m2,"[118.4625, 13.235, 118.5975, 13.37]",PARENT_INTEGRATION_ROUTER,WL8,WL8,dest_bbox
m2_194,m2,"[118.4625, 13.235, 118.5975, 13.37]",PARENT_INTEGRATION_ROUTER,WL8,WL8,dest_m2_landing_bbox
m2_203,m2,"[88.285, 0.83, 88.42, 13.8275]",PARENT_INTEGRATION_ROUTER,WL9,WL9,source_bbox
m2_203,m2,"[88.285, 0.83, 88.42, 13.8275]",PARENT_INTEGRATION_ROUTER,WL9,WL9,source_m2_vertical_bbox
m2_203,m2,"[88.285, 0.83, 88.42, 13.8275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_203,m2,"[88.285, 0.83, 88.42, 13.8275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_204,m2,"[120.7425, 13.6925, 120.8775, 14.935]",PARENT_INTEGRATION_ROUTER,WL9,WL9,dest_m2_vertical_bbox
m2_205,m2,"[118.4625, 14.8, 118.5975, 14.935]",PARENT_INTEGRATION_ROUTER,WL9,WL9,dest_bbox
m2_205,m2,"[118.4625, 14.8, 118.5975, 14.935]",PARENT_INTEGRATION_ROUTER,WL9,WL9,dest_m2_landing_bbox
m2_214,m2,"[92.25, 0.83, 92.385, 14.5275]",PARENT_INTEGRATION_ROUTER,WL10,WL10,source_bbox
m2_214,m2,"[92.25, 0.83, 92.385, 14.5275]",PARENT_INTEGRATION_ROUTER,WL10,WL10,source_m2_vertical_bbox
m2_214,m2,"[92.25, 0.83, 92.385, 14.5275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_214,m2,"[92.25, 0.83, 92.385, 14.5275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_215,m2,"[120.4625, 14.3925, 120.5975, 16.5]",PARENT_INTEGRATION_ROUTER,WL10,WL10,dest_m2_vertical_bbox
m2_216,m2,"[118.4625, 16.365, 118.5975, 16.5]",PARENT_INTEGRATION_ROUTER,WL10,WL10,dest_bbox
m2_216,m2,"[118.4625, 16.365, 118.5975, 16.5]",PARENT_INTEGRATION_ROUTER,WL10,WL10,dest_m2_landing_bbox
m2_225,m2,"[96.215, 0.83, 96.35, 15.2275]",PARENT_INTEGRATION_ROUTER,WL11,WL11,source_bbox
m2_225,m2,"[96.215, 0.83, 96.35, 15.2275]",PARENT_INTEGRATION_ROUTER,WL11,WL11,source_m2_vertical_bbox
m2_225,m2,"[96.215, 0.83, 96.35, 15.2275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_225,m2,"[96.215, 0.83, 96.35, 15.2275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_226,m2,"[120.1825, 15.0925, 120.3175, 18.065]",PARENT_INTEGRATION_ROUTER,WL11,WL11,dest_m2_vertical_bbox
m2_227,m2,"[118.4625, 17.93, 118.5975, 18.065]",PARENT_INTEGRATION_ROUTER,WL11,WL11,dest_bbox
m2_227,m2,"[118.4625, 17.93, 118.5975, 18.065]",PARENT_INTEGRATION_ROUTER,WL11,WL11,dest_m2_landing_bbox
m2_23,m2,"[-0.4175, 6.05, -0.2825, 6.185]",TOP_DECODER_ROUTE,A3,A3,top_pin_bbox
m2_23,m2,"[-0.4175, 6.05, -0.2825, 6.185]",TOP_PIN,A3,TOP_PIN::A3,top_pin_bbox
m2_236,m2,"[100.18, 0.83, 100.315, 15.9275]",PARENT_INTEGRATION_ROUTER,WL12,WL12,source_bbox
m2_236,m2,"[100.18, 0.83, 100.315, 15.9275]",PARENT_INTEGRATION_ROUTER,WL12,WL12,source_m2_vertical_bbox
m2_236,m2,"[100.18, 0.83, 100.315, 15.9275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_236,m2,"[100.18, 0.83, 100.315, 15.9275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_237,m2,"[119.9025, 15.7925, 120.0375, 19.63]",PARENT_INTEGRATION_ROUTER,WL12,WL12,dest_m2_vertical_bbox
m2_238,m2,"[118.4625, 19.495, 118.5975, 19.63]",PARENT_INTEGRATION_ROUTER,WL12,WL12,dest_bbox
m2_238,m2,"[118.4625, 19.495, 118.5975, 19.63]",PARENT_INTEGRATION_ROUTER,WL12,WL12,dest_m2_landing_bbox
m2_247,m2,"[104.145, 0.83, 104.28, 16.6275]",PARENT_INTEGRATION_ROUTER,WL13,WL13,source_bbox
m2_247,m2,"[104.145, 0.83, 104.28, 16.6275]",PARENT_INTEGRATION_ROUTER,WL13,WL13,source_m2_vertical_bbox
m2_247,m2,"[104.145, 0.83, 104.28, 16.6275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_247,m2,"[104.145, 0.83, 104.28, 16.6275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_248,m2,"[119.6225, 16.4925, 119.7575, 21.195]",PARENT_INTEGRATION_ROUTER,WL13,WL13,dest_m2_vertical_bbox
m2_249,m2,"[118.4625, 21.06, 118.5975, 21.195]",PARENT_INTEGRATION_ROUTER,WL13,WL13,dest_bbox
m2_249,m2,"[118.4625, 21.06, 118.5975, 21.195]",PARENT_INTEGRATION_ROUTER,WL13,WL13,dest_m2_landing_bbox
m2_258,m2,"[108.11, 0.83, 108.245, 17.3275]",PARENT_INTEGRATION_ROUTER,WL14,WL14,source_bbox
m2_258,m2,"[108.11, 0.83, 108.245, 17.3275]",PARENT_INTEGRATION_ROUTER,WL14,WL14,source_m2_vertical_bbox
m2_258,m2,"[108.11, 0.83, 108.245, 17.3275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_258,m2,"[108.11, 0.83, 108.245, 17.3275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_259,m2,"[119.3425, 17.1925, 119.4775, 22.76]",PARENT_INTEGRATION_ROUTER,WL14,WL14,dest_m2_vertical_bbox
m2_260,m2,"[118.4625, 22.625, 118.5975, 22.76]",PARENT_INTEGRATION_ROUTER,WL14,WL14,dest_bbox
m2_260,m2,"[118.4625, 22.625, 118.5975, 22.76]",PARENT_INTEGRATION_ROUTER,WL14,WL14,dest_m2_landing_bbox
m2_269,m2,"[112.075, 0.83, 112.21, 18.0275]",PARENT_INTEGRATION_ROUTER,WL15,WL15,source_bbox
m2_269,m2,"[112.075, 0.83, 112.21, 18.0275]",PARENT_INTEGRATION_ROUTER,WL15,WL15,source_m2_vertical_bbox
m2_269,m2,"[112.075, 0.83, 112.21, 18.0275]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_269,m2,"[112.075, 0.83, 112.21, 18.0275]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_270,m2,"[119.0625, 17.8925, 119.1975, 24.325]",PARENT_INTEGRATION_ROUTER,WL15,WL15,dest_m2_vertical_bbox
m2_271,m2,"[118.4625, 24.19, 118.5975, 24.325]",PARENT_INTEGRATION_ROUTER,WL15,WL15,dest_bbox
m2_271,m2,"[118.4625, 24.19, 118.5975, 24.325]",PARENT_INTEGRATION_ROUTER,WL15,WL15,dest_m2_landing_bbox
m2_281,m2,"[0.5725, 0.9975, 0.6425, 2.4]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_281,m2,"[0.5725, 0.9975, 0.6425, 2.4]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_288,m2,"[19.415, 0.84, 19.485, 2.4]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_288,m2,"[19.415, 0.84, 19.485, 2.4]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_295,m2,"[23.38, 0.84, 23.45, 2.4]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_295,m2,"[23.38, 0.84, 23.45, 2.4]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_30,m2,"[-0.4175, 4.15, -0.2825, 4.285]",TOP_DECODER_ROUTE,A0,A0,top_pin_bbox
m2_30,m2,"[-0.4175, 4.15, -0.2825, 4.285]",TOP_PIN,A0,TOP_PIN::A0,top_pin_bbox
m2_302,m2,"[27.345, 0.84, 27.415, 2.4]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_302,m2,"[27.345, 0.84, 27.415, 2.4]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_309,m2,"[31.31, 0.84, 31.38, 2.4]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_309,m2,"[31.31, 0.84, 31.38, 2.4]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_320,m2,"[1.375, 0.9975, 1.445, 2.65]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_320,m2,"[1.375, 0.9975, 1.445, 2.65]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_327,m2,"[11.2075, 0.7, 11.2775, 2.65]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_327,m2,"[11.2075, 0.7, 11.2775, 2.65]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_334,m2,"[15.1725, 0.7, 15.2425, 2.65]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_334,m2,"[15.1725, 0.7, 15.2425, 2.65]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_341,m2,"[27.0675, 0.7, 27.1375, 2.65]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_341,m2,"[27.0675, 0.7, 27.1375, 2.65]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_348,m2,"[31.0325, 0.7, 31.1025, 2.65]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_348,m2,"[31.0325, 0.7, 31.1025, 2.65]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_359,m2,"[2.1725, 0.9975, 2.2425, 2.9]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_359,m2,"[2.1725, 0.9975, 2.2425, 2.9]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_366,m2,"[6.96, 0.56, 7.03, 2.9]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_366,m2,"[6.96, 0.56, 7.03, 2.9]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_373,m2,"[14.89, 0.56, 14.96, 2.9]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_373,m2,"[14.89, 0.56, 14.96, 2.9]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_380,m2,"[22.82, 0.56, 22.89, 2.9]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_380,m2,"[22.82, 0.56, 22.89, 2.9]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_387,m2,"[30.75, 0.56, 30.82, 2.9]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_387,m2,"[30.75, 0.56, 30.82, 2.9]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_398,m2,"[5.4325, 0.84, 5.5025, 2.15]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_398,m2,"[5.4325, 0.84, 5.5025, 2.15]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_405,m2,"[9.3975, 0.84, 9.4675, 2.15]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_405,m2,"[9.3975, 0.84, 9.4675, 2.15]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_41,m2,"[-0.4175, 4.65, -0.2825, 4.785]",TOP_DECODER_ROUTE,A1,A1,top_pin_bbox
m2_41,m2,"[-0.4175, 4.65, -0.2825, 4.785]",TOP_PIN,A1,TOP_PIN::A1,top_pin_bbox
m2_412,m2,"[13.3625, 0.84, 13.4325, 2.15]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_412,m2,"[13.3625, 0.84, 13.4325, 2.15]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_419,m2,"[17.3275, 0.84, 17.3975, 2.15]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_419,m2,"[17.3275, 0.84, 17.3975, 2.15]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_426,m2,"[21.2925, 0.84, 21.3625, 2.15]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_426,m2,"[21.2925, 0.84, 21.3625, 2.15]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_433,m2,"[25.2575, 0.84, 25.3275, 2.15]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_433,m2,"[25.2575, 0.84, 25.3275, 2.15]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_440,m2,"[29.2225, 0.84, 29.2925, 2.15]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_440,m2,"[29.2225, 0.84, 29.2925, 2.15]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_447,m2,"[33.1875, 0.84, 33.2575, 2.15]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_447,m2,"[33.1875, 0.84, 33.2575, 2.15]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_4560,m2,"[78.5725, 0.9975, 78.6425, 2.4]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_4560,m2,"[78.5725, 0.9975, 78.6425, 2.4]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_4567,m2,"[97.415, 0.84, 97.485, 2.4]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_4567,m2,"[97.415, 0.84, 97.485, 2.4]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_4574,m2,"[101.38, 0.84, 101.45, 2.4]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_4574,m2,"[101.38, 0.84, 101.45, 2.4]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_458,m2,"[0.805, 0.9975, 0.875, 3.4]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_458,m2,"[0.805, 0.9975, 0.875, 3.4]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_4581,m2,"[105.345, 0.84, 105.415, 2.4]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_4581,m2,"[105.345, 0.84, 105.415, 2.4]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_4588,m2,"[109.31, 0.84, 109.38, 2.4]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_4588,m2,"[109.31, 0.84, 109.38, 2.4]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_4599,m2,"[79.375, 0.9975, 79.445, 2.65]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_4599,m2,"[79.375, 0.9975, 79.445, 2.65]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_4606,m2,"[89.2075, 0.7, 89.2775, 2.65]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_4606,m2,"[89.2075, 0.7, 89.2775, 2.65]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_4613,m2,"[93.1725, 0.7, 93.2425, 2.65]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_4613,m2,"[93.1725, 0.7, 93.2425, 2.65]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_4620,m2,"[105.0675, 0.7, 105.1375, 2.65]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_4620,m2,"[105.0675, 0.7, 105.1375, 2.65]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_4627,m2,"[109.0325, 0.7, 109.1025, 2.65]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_4627,m2,"[109.0325, 0.7, 109.1025, 2.65]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_4638,m2,"[80.1725, 0.9975, 80.2425, 2.9]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_4638,m2,"[80.1725, 0.9975, 80.2425, 2.9]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_4645,m2,"[84.96, 0.56, 85.03, 2.9]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_4645,m2,"[84.96, 0.56, 85.03, 2.9]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_465,m2,"[3.555, 0.84, 3.625, 3.4]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_465,m2,"[3.555, 0.84, 3.625, 3.4]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m2_4652,m2,"[92.89, 0.56, 92.96, 2.9]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m2_4652,m2,"[92.89, 0.56, 92.96, 2.9]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
