left_gate,left_orientation,right_gate,right_orientation,gap,power_rail_compatibility,boundary_DRC,Pin_obstruction,same_net_rail_stitching,foreign_net_risk,legal,reason,trial_gds_path,trial_gds_sha256,trial_lyrdb_path
WORDLINEDRIVER,MX,PNAND3,MX,0.07,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__PNAND3_MX__g0p07.gds,7479391206f9b29c67a4dd1898aa1f499e0959a0b4f04e50966a3f699d477a9b,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__PNAND3_MX__g0p07_drc/PAIR__WORDLINEDRIVER_MX__PNAND3_MX__g0p07.lyrdb
WORDLINEDRIVER,MX,PNAND3,MX,0.14,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__PNAND3_MX__g0p14.gds,f9bfc44e209e744244db0aba0c83bce459aee6d4b165801656462c65ef655590,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__PNAND3_MX__g0p14_drc/PAIR__WORDLINEDRIVER_MX__PNAND3_MX__g0p14.lyrdb
WORDLINEDRIVER,MX,PNAND3,MY,0.0,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__PNAND3_MY__g0p0.gds,94809026fd70894b2a773f9de47dc3b9675ce8f967746577b9b078530bdaaa1c,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__PNAND3_MY__g0p0_drc/PAIR__WORDLINEDRIVER_MX__PNAND3_MY__g0p0.lyrdb
WORDLINEDRIVER,MX,PNAND3,MY,0.0025,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__PNAND3_MY__g0p0025.gds,2ae5e40a5b959adffcd0a32fe9e825b3784f1c17e7c689e41156ec1bd15dc1e2,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__PNAND3_MY__g0p0025_drc/PAIR__WORDLINEDRIVER_MX__PNAND3_MY__g0p0025.lyrdb
WORDLINEDRIVER,MX,PNAND3,MY,0.07,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__PNAND3_MY__g0p07.gds,a16765425373bf9b4106f4f8b5ee074a02a4309050e5561ad3a8be496ef05d28,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__PNAND3_MY__g0p07_drc/PAIR__WORDLINEDRIVER_MX__PNAND3_MY__g0p07.lyrdb
WORDLINEDRIVER,MX,PNAND3,MY,0.14,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__PNAND3_MY__g0p14.gds,af155290dee50ced769d09aca47fda07e0c31b57368b8b52c9a62d014d7274da,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__PNAND3_MY__g0p14_drc/PAIR__WORDLINEDRIVER_MX__PNAND3_MY__g0p14.lyrdb
WORDLINEDRIVER,MX,AND2,R0,0.0,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R0__g0p0.gds,78a1a2256ed766895f88f8af5c88871d993c03b7d45e059ecb221da763bea636,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R0__g0p0_drc/PAIR__WORDLINEDRIVER_MX__AND2_R0__g0p0.lyrdb
WORDLINEDRIVER,MX,AND2,R0,0.0025,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R0__g0p0025.gds,000525b4200ab759283a116eed73e133d8dfea53e0086eb797d40277a901d8a7,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R0__g0p0025_drc/PAIR__WORDLINEDRIVER_MX__AND2_R0__g0p0025.lyrdb
WORDLINEDRIVER,MX,AND2,R0,0.07,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R0__g0p07.gds,ea5f0243b61ea441d52943faf5884d0981c55e5539033aa683dfb4e901e51c97,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R0__g0p07_drc/PAIR__WORDLINEDRIVER_MX__AND2_R0__g0p07.lyrdb
WORDLINEDRIVER,MX,AND2,R0,0.14,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R0__g0p14.gds,a20ee2708212a1e77f13e8e48025783d585775de08ae1b391476fc005cfbc84a,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R0__g0p14_drc/PAIR__WORDLINEDRIVER_MX__AND2_R0__g0p14.lyrdb
WORDLINEDRIVER,MX,AND2,R180,0.0,False,70,False,False,True,False,drc_marker_count=70,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R180__g0p0.gds,eddcf887091b714f807c94dae793f46679e64e19ff0294f0c0d6f08b00bf679b,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R180__g0p0_drc/PAIR__WORDLINEDRIVER_MX__AND2_R180__g0p0.lyrdb
WORDLINEDRIVER,MX,AND2,R180,0.0025,False,64,False,False,True,False,drc_marker_count=64,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R180__g0p0025.gds,ddc97971597d4c565ac50429c5c31ed4df69750c8ca11843693866eeb2a34267,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R180__g0p0025_drc/PAIR__WORDLINEDRIVER_MX__AND2_R180__g0p0025.lyrdb
WORDLINEDRIVER,MX,AND2,R180,0.07,False,127,False,False,True,False,drc_marker_count=127,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R180__g0p07.gds,25fba3b8b7e01a6c3dc51866ec00ef10a3fc818a05e260ea53a0772aa70c886e,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R180__g0p07_drc/PAIR__WORDLINEDRIVER_MX__AND2_R180__g0p07.lyrdb
WORDLINEDRIVER,MX,AND2,R180,0.14,False,90,False,False,True,False,drc_marker_count=90,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R180__g0p14.gds,322a15d7d108d27092a35b79d909cefa2e78dc01a450503eb15b8cc8faf50162,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_R180__g0p14_drc/PAIR__WORDLINEDRIVER_MX__AND2_R180__g0p14.lyrdb
WORDLINEDRIVER,MX,AND2,MX,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MX__g0p0.gds,5c344e00c70091918841a33dc1c3f080e978e155494049f7697b0203044b3c12,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MX__g0p0_drc/PAIR__WORDLINEDRIVER_MX__AND2_MX__g0p0.lyrdb
WORDLINEDRIVER,MX,AND2,MX,0.0025,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MX__g0p0025.gds,4e65e02b1de982af06f6b4e2860e21a0a9f56b31a6712410270d35d3ea0fd5d0,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MX__g0p0025_drc/PAIR__WORDLINEDRIVER_MX__AND2_MX__g0p0025.lyrdb
WORDLINEDRIVER,MX,AND2,MX,0.07,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MX__g0p07.gds,7ec4659499911acef3d9a4be59ba114d6bd2bc993a8fdc071f6e6f625b8c5150,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MX__g0p07_drc/PAIR__WORDLINEDRIVER_MX__AND2_MX__g0p07.lyrdb
WORDLINEDRIVER,MX,AND2,MX,0.14,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MX__g0p14.gds,a238595dbfa1839fbc60bc8c68ad31a841f77d952b5e83d7caa338452e947549,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MX__g0p14_drc/PAIR__WORDLINEDRIVER_MX__AND2_MX__g0p14.lyrdb
WORDLINEDRIVER,MX,AND2,MY,0.0,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MY__g0p0.gds,e928e7fde622a234d053eb1b422ab7e1ef479211f93259e6ca091535cf79da88,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MY__g0p0_drc/PAIR__WORDLINEDRIVER_MX__AND2_MY__g0p0.lyrdb
WORDLINEDRIVER,MX,AND2,MY,0.0025,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MY__g0p0025.gds,5fe8c8b6e38203256b5855f6c320690359acfca3cbf5d386e9586874f7471c31,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MY__g0p0025_drc/PAIR__WORDLINEDRIVER_MX__AND2_MY__g0p0025.lyrdb
WORDLINEDRIVER,MX,AND2,MY,0.07,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MY__g0p07.gds,c488cba79171117946c57160796b88567dcafe6c2a2e89e5235319e2cd7cf199,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MY__g0p07_drc/PAIR__WORDLINEDRIVER_MX__AND2_MY__g0p07.lyrdb
WORDLINEDRIVER,MX,AND2,MY,0.14,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MY__g0p14.gds,51385c202236c4386f5e164ed2872bd4c9e31ca1f4b241d7c903fec6518887a0,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND2_MY__g0p14_drc/PAIR__WORDLINEDRIVER_MX__AND2_MY__g0p14.lyrdb
WORDLINEDRIVER,MX,AND3,R0,0.0,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R0__g0p0.gds,d127f47e976e0f3918174a3974a53adcf479d1c718a70cf1d7d8f2da78879647,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R0__g0p0_drc/PAIR__WORDLINEDRIVER_MX__AND3_R0__g0p0.lyrdb
WORDLINEDRIVER,MX,AND3,R0,0.0025,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R0__g0p0025.gds,6d31dc7d7f30010bdc0f3ae099f8da29be4b8555245a50a5149af3e41f4e9fff,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R0__g0p0025_drc/PAIR__WORDLINEDRIVER_MX__AND3_R0__g0p0025.lyrdb
WORDLINEDRIVER,MX,AND3,R0,0.07,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R0__g0p07.gds,8c365c3fa89e3ccd778c8116ad78e7013a29e8689af2f0146304f99ffcc40dd9,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R0__g0p07_drc/PAIR__WORDLINEDRIVER_MX__AND3_R0__g0p07.lyrdb
WORDLINEDRIVER,MX,AND3,R0,0.14,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R0__g0p14.gds,59e685788322436963621a7e73656a72874850904d3378a4f4d922758bd09f31,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R0__g0p14_drc/PAIR__WORDLINEDRIVER_MX__AND3_R0__g0p14.lyrdb
WORDLINEDRIVER,MX,AND3,R180,0.0,False,46,False,False,True,False,drc_marker_count=46,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R180__g0p0.gds,fb64092c1c960ebfd68677c3db566207fb02906b350316bb684a2084ceb3d420,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R180__g0p0_drc/PAIR__WORDLINEDRIVER_MX__AND3_R180__g0p0.lyrdb
WORDLINEDRIVER,MX,AND3,R180,0.0025,False,46,False,False,True,False,drc_marker_count=46,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R180__g0p0025.gds,30a8cd5da852468790ddb510500bb13244566c40fe1a87576d7b05c43d01642a,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R180__g0p0025_drc/PAIR__WORDLINEDRIVER_MX__AND3_R180__g0p0025.lyrdb
WORDLINEDRIVER,MX,AND3,R180,0.07,False,127,False,False,True,False,drc_marker_count=127,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R180__g0p07.gds,76ecc68964549bb90220434284bba5db8cca608f9df2eb0808adff11bb90050c,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R180__g0p07_drc/PAIR__WORDLINEDRIVER_MX__AND3_R180__g0p07.lyrdb
WORDLINEDRIVER,MX,AND3,R180,0.14,False,59,False,False,True,False,drc_marker_count=59,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R180__g0p14.gds,6fbef76c06615966a09a0d2f952de1748eaca3d5326c9a9d0a1fb4718086f49d,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_R180__g0p14_drc/PAIR__WORDLINEDRIVER_MX__AND3_R180__g0p14.lyrdb
WORDLINEDRIVER,MX,AND3,MX,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MX__g0p0.gds,41e50a00a70ee265edc3779cbc62973af0c973a9b4062c7cb5a5d6f336c11a04,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MX__g0p0_drc/PAIR__WORDLINEDRIVER_MX__AND3_MX__g0p0.lyrdb
WORDLINEDRIVER,MX,AND3,MX,0.0025,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MX__g0p0025.gds,57eb2b891444dc77dd5f898ce28f552ab198e2c8389b40f8ca14743f77cc6f8d,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MX__g0p0025_drc/PAIR__WORDLINEDRIVER_MX__AND3_MX__g0p0025.lyrdb
WORDLINEDRIVER,MX,AND3,MX,0.07,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MX__g0p07.gds,40be486efebe66f942062cecd46b654742fb47b393b3a52f6087631b1affca9c,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MX__g0p07_drc/PAIR__WORDLINEDRIVER_MX__AND3_MX__g0p07.lyrdb
WORDLINEDRIVER,MX,AND3,MX,0.14,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MX__g0p14.gds,be3ceb320d64f8bb134b59e93817d13d1c59979f1eedf67cf0ffa14968516f56,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MX__g0p14_drc/PAIR__WORDLINEDRIVER_MX__AND3_MX__g0p14.lyrdb
WORDLINEDRIVER,MX,AND3,MY,0.0,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MY__g0p0.gds,a308caf06fd861c5e2298873218fe0bc7f8cf45a6ac3e4819c7d48b1a0702a36,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MY__g0p0_drc/PAIR__WORDLINEDRIVER_MX__AND3_MY__g0p0.lyrdb
WORDLINEDRIVER,MX,AND3,MY,0.0025,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MY__g0p0025.gds,01e9e781d2e071ac17cc1539a0e0a6078547dcb6432b0c3a544516054601347e,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MY__g0p0025_drc/PAIR__WORDLINEDRIVER_MX__AND3_MY__g0p0025.lyrdb
WORDLINEDRIVER,MX,AND3,MY,0.07,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MY__g0p07.gds,ce4a44258706880dddd5c85974bbef5fb73e62063bfb81489451a064e6952985,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MY__g0p07_drc/PAIR__WORDLINEDRIVER_MX__AND3_MY__g0p07.lyrdb
WORDLINEDRIVER,MX,AND3,MY,0.14,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MY__g0p14.gds,4c11faf7f49e96c6952f85283600562d12b6866027d582c6863002cf93c199dd,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__AND3_MY__g0p14_drc/PAIR__WORDLINEDRIVER_MX__AND3_MY__g0p14.lyrdb
WORDLINEDRIVER,MX,WORDLINEDRIVER,R0,0.0,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R0__g0p0.gds,5f575a514647b6362a18cfe922cc80328a75c562fb53d95aadaf88682d04e24c,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R0__g0p0_drc/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R0__g0p0.lyrdb
WORDLINEDRIVER,MX,WORDLINEDRIVER,R0,0.0025,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R0__g0p0025.gds,820ed13e3cfc9505887a6e909c7679ccb45f5669fb8fb28170daa4c9f9c8dec0,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R0__g0p0025_drc/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R0__g0p0025.lyrdb
WORDLINEDRIVER,MX,WORDLINEDRIVER,R0,0.07,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R0__g0p07.gds,9be52307d436979c92d03d25b1af28faa3819d20a115de046d91597805826580,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R0__g0p07_drc/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R0__g0p07.lyrdb
WORDLINEDRIVER,MX,WORDLINEDRIVER,R0,0.14,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R0__g0p14.gds,5889f75a9910e96bcf4acdcf8d8fe648093104101d81c664fe1598505d583da7,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R0__g0p14_drc/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R0__g0p14.lyrdb
WORDLINEDRIVER,MX,WORDLINEDRIVER,R180,0.0,False,39,False,False,True,False,drc_marker_count=39,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R180__g0p0.gds,546e49c16ab2ff7cbee3cb227dea992c49b86b0fcc67459f0a1f8775f3727d6b,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R180__g0p0_drc/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R180__g0p0.lyrdb
WORDLINEDRIVER,MX,WORDLINEDRIVER,R180,0.0025,False,36,False,False,True,False,drc_marker_count=36,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R180__g0p0025.gds,5e1e5fe5b70065998ae523a89f62279a1e439d12cde522127ef1b5b89765909b,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R180__g0p0025_drc/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R180__g0p0025.lyrdb
WORDLINEDRIVER,MX,WORDLINEDRIVER,R180,0.07,False,88,False,False,True,False,drc_marker_count=88,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R180__g0p07.gds,b857fa58b0bdfc190047eaef0b1a7de6b2acd1d4694bb67e9ab26c1f2cdaf01d,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R180__g0p07_drc/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R180__g0p07.lyrdb
WORDLINEDRIVER,MX,WORDLINEDRIVER,R180,0.14,False,37,False,False,True,False,drc_marker_count=37,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R180__g0p14.gds,d9c7214d79da57fb5556f6840c7d3f9976f35a0ee40a9e835121da8ded7280b4,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R180__g0p14_drc/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_R180__g0p14.lyrdb
WORDLINEDRIVER,MX,WORDLINEDRIVER,MX,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_MX__g0p0.gds,f54af4cbe4dc34108743114972aead91880e892854b0b1d1fb9188444e218432,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_MX__g0p0_drc/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_MX__g0p0.lyrdb
WORDLINEDRIVER,MX,WORDLINEDRIVER,MX,0.0025,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_MX__g0p0025.gds,1fccb3bab5251a35d59c66e1aebcd1388e1c654168be0d10822ec9df09d77142,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_MX__g0p0025_drc/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_MX__g0p0025.lyrdb
WORDLINEDRIVER,MX,WORDLINEDRIVER,MX,0.07,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_MX__g0p07.gds,3e3a57ad831fd443407c9fb6aefc9999d38b3dd426ef84410ec6dabe7f652fa6,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_MX__g0p07_drc/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_MX__g0p07.lyrdb
WORDLINEDRIVER,MX,WORDLINEDRIVER,MX,0.14,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_MX__g0p14.gds,2d79610caf04f7559947d87fd258b0193b054810f20cc4a270530ec432297624,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_MX__g0p14_drc/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_MX__g0p14.lyrdb
WORDLINEDRIVER,MX,WORDLINEDRIVER,MY,0.0,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_MY__g0p0.gds,2e7d3378845a84a0fe7c0a9507ec2740da7fa68462f110d68d4501b1a090870d,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_MY__g0p0_drc/PAIR__WORDLINEDRIVER_MX__WORDLINEDRIVER_MY__g0p0.lyrdb
