instance,cell,orientation,endpoint_net,endpoint_layer,endpoint_bbox,top_component_id,witness_path_shape_count,witness_path_via_count,passed,endpoint_component_id,witness_path_shape_ids
bitcell_array_quad_0/bitcell_0235,cell_1rw,R0,VDD,m1,"{""by"": 23.4225, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0235,cell_1rw,R0,VSS,m1,"{""by"": 22.0575, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 22.1225}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0236,cell_1rw,R0,VDD,m1,"{""by"": 23.4225, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0236,cell_1rw,R0,VSS,m1,"{""by"": 22.0575, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 22.1225}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0237,cell_1rw,R0,VDD,m1,"{""by"": 23.4225, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0237,cell_1rw,R0,VSS,m1,"{""by"": 22.0575, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 22.1225}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0238,cell_1rw,R0,VDD,m1,"{""by"": 23.4225, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0238,cell_1rw,R0,VSS,m1,"{""by"": 22.0575, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 22.1225}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0239,cell_1rw,R0,VDD,m1,"{""by"": 23.4225, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0239,cell_1rw,R0,VSS,m1,"{""by"": 22.0575, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 22.1225}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0240,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0240,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0241,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0241,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0242,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0242,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0243,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0243,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0244,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0244,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0245,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0245,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0246,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0246,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0247,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0247,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0248,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0248,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0249,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0249,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0250,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0250,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0251,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0251,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0252,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0252,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0253,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0253,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0254,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0254,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0255,cell_1rw,MX,VDD,m1,"{""by"": 23.4225, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 23.487499999999997}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0255,cell_1rw,MX,VSS,m1,"{""by"": 24.7875, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 24.8525}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0000,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0000,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0001,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 91.9525, ""rx"": 92.0175, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0001,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 91.9525, ""rx"": 92.0175, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0002,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0002,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0003,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0003,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0004,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0004,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0005,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0005,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0006,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0006,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0007,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0007,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0008,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0008,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0009,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0009,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0010,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0010,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0011,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0011,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0012,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0012,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0013,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0013,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0014,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0014,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0015,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0015,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0016,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0016,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0017,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0017,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0018,dummy_cell_1rw,R0,VDD,m1,"{""by"": 1.5825, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0018,dummy_cell_1rw,R0,VSS,m1,"{""by"": 0.2175, ""lx"": 103.9375, ""rx"": 104.0025, ""uy"": 0.2825}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0019,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0019,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 91.2475, ""rx"": 91.3125, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0020,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0020,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0021,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0021,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0022,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0022,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0023,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0023,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0024,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0024,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0025,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0025,dummy_cell_1rw,MX,VSS,m1,"{""by"": 2.9475, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 3.0125}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/dummy_0026,dummy_cell_1rw,MX,VDD,m1,"{""by"": 1.5825, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 1.6475}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
