instance_id,parent_module,instance_name,instance_type,module_name,pin_count,nets,source_trace
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_11_9,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_11_9,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL9', 'BLB9', 'WL11']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_11_10,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_11_10,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL10', 'BLB10', 'WL11']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_11_11,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_11_11,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL11', 'BLB11', 'WL11']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_11_12,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_11_12,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL12', 'BLB12', 'WL11']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_11_13,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_11_13,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL13', 'BLB13', 'WL11']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_11_14,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_11_14,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL14', 'BLB14', 'WL11']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_11_15,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_11_15,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL15', 'BLB15', 'WL11']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_0,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_0,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL0', 'BLB0', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_1,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_1,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL1', 'BLB1', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_2,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_2,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL2', 'BLB2', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_3,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_3,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL3', 'BLB3', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_4,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_4,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL4', 'BLB4', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_5,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_5,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL5', 'BLB5', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_6,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_6,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL6', 'BLB6', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_7,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_7,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL7', 'BLB7', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_8,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_8,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL8', 'BLB8', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_9,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_9,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL9', 'BLB9', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_10,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_10,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL10', 'BLB10', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_11,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_11,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL11', 'BLB11', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_12,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_12,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL12', 'BLB12', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_13,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_13,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL13', 'BLB13', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_14,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_14,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL14', 'BLB14', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_12_15,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_12_15,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL15', 'BLB15', 'WL12']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_0,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_0,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL0', 'BLB0', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_1,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_1,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL1', 'BLB1', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_2,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_2,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL2', 'BLB2', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_3,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_3,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL3', 'BLB3', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_4,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_4,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL4', 'BLB4', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_5,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_5,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL5', 'BLB5', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_6,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_6,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL6', 'BLB6', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_7,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_7,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL7', 'BLB7', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_8,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_8,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL8', 'BLB8', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_9,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_9,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL9', 'BLB9', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_10,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_10,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL10', 'BLB10', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_11,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_11,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL11', 'BLB11', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_12,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_12,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL12', 'BLB12', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_13,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_13,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL13', 'BLB13', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_14,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_14,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL14', 'BLB14', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_13_15,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_13_15,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL15', 'BLB15', 'WL13']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_0,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_0,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL0', 'BLB0', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_1,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_1,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL1', 'BLB1', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_2,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_2,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL2', 'BLB2', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_3,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_3,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL3', 'BLB3', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_4,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_4,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL4', 'BLB4', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_5,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_5,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL5', 'BLB5', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_6,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_6,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL6', 'BLB6', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_7,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_7,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL7', 'BLB7', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_8,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_8,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL8', 'BLB8', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_9,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_9,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL9', 'BLB9', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_10,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_10,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL10', 'BLB10', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_11,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_11,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL11', 'BLB11', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_12,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_12,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL12', 'BLB12', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_13,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_13,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL13', 'BLB13', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_14,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_14,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL14', 'BLB14', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_14_15,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_14_15,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL15', 'BLB15', 'WL14']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_15_0,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_15_0,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL0', 'BLB0', 'WL15']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_15_1,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_15_1,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL1', 'BLB1', 'WL15']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_15_2,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_15_2,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL2', 'BLB2', 'WL15']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_15_3,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_15_3,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL3', 'BLB3', 'WL15']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_15_4,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_15_4,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL4', 'BLB4', 'WL15']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_15_5,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_15_5,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL5', 'BLB5', 'WL15']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_15_6,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_15_6,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL6', 'BLB6', 'WL15']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_15_7,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_15_7,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL7', 'BLB7', 'WL15']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_15_8,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_15_8,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL8', 'BLB8', 'WL15']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_15_9,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_15_9,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL9', 'BLB9', 'WL15']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_15_10,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_15_10,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL10', 'BLB10', 'WL15']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_15_11,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_15_11,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL11', 'BLB11', 'WL15']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_15_12,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_15_12,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL12', 'BLB12', 'WL15']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
SRAM_6T_CORE_16x16.XSRAM_6T_CELL_15_13,SRAM_6T_CORE_16x16,XSRAM_6T_CELL_15_13,X,SRAM_6T_CELL,5,"['VDD', 'VSS', 'BL13', 'BLB13', 'WL15']","{'source_file': 'sram_compiler/subcircuits/sram_6t_core.py', 'source_class': 'Sram6TCell', 'source_module_name': 'SRAM_6T_CELL', 'role_hint': 'bitcell'}"
